QUEST_20151001_002562	สุดท้าย กษัตริย์ Kadumel ตาย	카듀멜 국왕이 마침내 눈을 감으리라.				
QUEST_20151001_002563	ความสมดุลของพลังระหว่างปีศาจและเทพธิดาในขณะที่อ่อนแอมันมีความสเถียรเป็นเวลานาน{nl}ตราบใจที่ทั้งสองฝ่ายไม่ข้ามเขตซึ่งกันและกัน	마족과 여신 사이의 미묘한 힘의 견제는 아주 오래 전 부터 있던 일이에요.{nl}서로의 영역을 침범하지 않는 선에서요.{nl}				
QUEST_20151001_002564	แต่ปีศาจได้ถูกทำลายก่อน{nl}กับPetrifying Frost...แม้ว่าวิญญานจะกลายเป็นหิน	하지만 먼저 깬 건 마족이였어요.{nl}그것이 이 석화서리.. 죽음을 넘어서 영혼까지 돌이 되어 버렸지요.				
QUEST_20151001_002565	ขณะที่ปีศาจเริ่มใช้คำสาปในทวีป เทพธิดาพยายามจะช่วยมนุษย์{nl}อย่างไรก็ตามปีศาจบอกเทพธิดาว่าถ้าทำแบบนี้มันจะกลายเป็นการละเมิดกฏของกันและกัน	마족은 이 일대에 석화의 저주를 내렸고 여신들은 인간을 구원하려고 헀죠.{nl}하지만 마족은 서로의 일에 관여하지 않겠다는 규칙을 잊었냐며 그 곳에..{nl}				
QUEST_20151001_002566	ขอโทษที มันเป็นความทรงจำที่น่ากลัว....{nl}พวกเราได้นำหายนะมา{nl}ความหายนะอันแข็งแกร่งจะทำให้เทพธิดายอมแพ้	잠시만요. 너무 끔찍한 기억이라서요..{nl}재앙을 내렸어요. 여신들이 석화된 이 곳의 구원을 포기해야 할 만큼 엄청난 재앙을요..				
QUEST_20151001_002567	เทพธิดาพร้อมที่จะช่วยเหลือแต่พวกเขาไม่สามารถทำอะไรได้ในMedzio Diena{nl}แต่พวกเขาก็ไม่ยอมแพ้	이미 한 번 구원을 포기했고, 신수의 날엔 아무것도 할 수 없었지요.{nl}하지만 그렇다고 해서 전부 포기할 순 없어요.				
QUEST_20151001_002568	ผู้กอบกู้{nl}ข้าสามารถเห็น ข้าไม่สามารถทำมันด้วยตัวเองได้ในช่วงเวลานี้{nl}เจ้าได้ยินใช่ไหม หลังจาก Medzio Diena พลังของข้าเริ่มอ่อนแอ	구원자여.{nl}보시다시피 지금의 저는 혼자의 힘으론 아무것도 할 수 없는 처지입니다.{nl}그대들이 말하는 신수의 날 이후로 미약한 힘 만이 남아있을 뿐..{nl}				
QUEST_20151001_002569	ในคุก ภัยพิบัติใหม่ก็เกิดขึ้น{nl}ปีศาจมาจากรอยแยกของมิติ{nl}และพยายามยึดคุกนี้เป็นที่ค่ายใหม่ของพวกมัน	이 수감소에서는는 새로운 재앙이 움트고 있습니다.{nl}마족들은 계속해서 전이의 틈새로 넘어와 이 수감소를 새로운 거점으로 만드려 하고 있지요.{nl}				
QUEST_20151001_002570	ข้าไม่มีพลังในการปิดรอยแยกของมิติ{nl}แต่ข้าคิดว่ามันน่าจะมีทาง{nl}	저에겐 전이의 틈새를 닫을 힘 조차 남아있지 않습니다만.{nl}그렇다고 해서 아주 방법이 없는 건 아닙니다.{nl}				
QUEST_20151001_002571	การช่วยเหลือของเจ้าจะเปลี่ยนสถานการณ์รอบๆนี้{nl}ข้ามีพลังน้อยลงแล้วช่วยส่งพลังของเจ้ามาที่ข้าในการปิดประตูมิติที	바로 그대의 도움이 이 상황을 뒤집을 수 있는 유일한 돌파구이지요.{nl}부디 무력한 절 대신하여 전이의 틈새를 닫을 힘을 빌려주십시오.				
QUEST_20151001_002572	ยกโทษให้ไม่ได้	용서할 수 없다.				
QUEST_20151001_002573	ต้องการ heart of a Stoulet นอกจากดอกไม้ที่นำมาให้{nl}เจ้าต้องการสิ่งที่ขอเจ้าต้องนำ Stoulet Heart มาแลกสำหรับคำสวดภาวนา	헌화 한 이후에는 스타울리트 심장이 추가로 필요합니다.{nl}스타울리트 심장을 바치고 축복을 받으시겠습니까?				
QUEST_20151001_002574	(ผงสีดำที่เคลือบเสาอยู่ ลองถูมันดู)	이 기둥에 덕지덕지 붙은 검은색 가루가 신경쓰인다. 긁어내 볼까?				
QUEST_20151001_002575	(มันไม่สามารถอ่านได้)	읽히지 않는다.				
QUEST_20151001_002576	(เจ้าสามารถเห็นหมายเลข 1 บนเสา)	기둥에서 1이라는 숫자가 보인다.				
QUEST_20151001_002577	(เจ้ามองเห็นหมายเลข 2 บนเสา)	기둥에서 2라는 숫자가 보인다.				
QUEST_20151001_002578	(เจ้ามองเห็นหมายเลข 3 บนเสา)	기둥에서 3이라는 숫자가 보인다.				
QUEST_20151001_002579	(มีบางสิ่งที่เลือนลางปรากฏอยู่บนเสา หรือมันเป็นชิ้นส่วนสัญลักษณ์)	희미하게 뭔가 적혀 있다. 문양 .. 조각..?				
QUEST_20151001_002580	ค้อน?เจ้าต้องการมันเพื่อนำไปสร้าง sanctum หรือ?	망치? 성소를 만드는 데 필요하다고?				
QUEST_20151001_002581	{nl}ถ้าเจ้าต้องการ ข้าไม่สามารถให้ได้เพราะข้าใช้มันอยู่ มันจะหายไปถ้าเจ้าใช้มัน	{nl}내가 쓰는 걸 줘 버릴 수는 없고, 일단 이 낡은 거라도 가져가던가. 한번 쓰면 없어질거요.				
QUEST_20151001_002582	ค้อน ข้าพร้อมที่จะให้เจ้าแล้ว ทำเจ้าไม่ถามถึงมันอีกครั้งล่ะ?	망치, 이미 줬는데 뭘 또 달래?				
QUEST_20151001_002583	ซ่อมห้องบูชา	성소 수리라..				
QUEST_20151001_002584	ถ้าปกติแล้วข้าจะขายมันแต่ข้าสามารถให้เจ้าได้เลยฟรีๆในตอนนี้ {nl}แต่มันสามารถใช้ได้เพียงครั้งเดียว	평소 같으면야 돈 받고 팔겠지만, 이번만은 그냥 드리지요. 대신 1회용이라오.				
QUEST_20151001_002585	เจ้าโลภมากเกินไปแล้ว ชิ้นเดียวพอ	욕심도 많으시지. 한개면 충분할거요.				
QUEST_20151001_002586	ประกาศเตือน Kedorlaomer	케도라오머 상단 알림판				
QUEST_20151001_002587	ทวีปนี้เชื่อมต่อกับ Kedorlaomer Merchants {nl}เหล่านักบวชต้องระวังมากๆ	이 근처는 케도라오머 상단의 성물 발굴지 입니다.{nl}순례자 여러분들의 주의를 부탁드립니다.				
QUEST_20151001_002588	ได้รับผลประโยชน์ของพ่อค้าจากKedorlaomer{nl}สะสมพลังงานได้อย่างดี	케도라오머의 상단.. 이라는 혜택을 받았다.{nl}어쩐지 기운이 솟는다.				
QUEST_20151001_002589	มีวัตถุศักดิ์สิทธิที่อยู่ใกล้ด้านขวาบน	우상단 가까운 곳에 성물이 있다고 한다.				
QUEST_20151001_002590	มีวัตถุศักดิ์สิทธิที่อยู่ใกล้ด้านบน	위쪽 가까운 곳에 성물이 있다고 한다.				
QUEST_20151001_002591	มีวัตถุศักดิ์สิทธิที่อยู่ใกล้ด้านซ้ายบน	좌상단 가까운 곳에 성물이 있다고 한다.				
QUEST_20151001_002592	อยู่ข้างล่างหรือ?	아래쪽인가?				
QUEST_20151001_002593	มีวัตถุศักดิ์สิทธิที่อยู่กระจัดกระจายไกลออกไปด้านขวาบน	우상단 조금 먼 곳에 성물이 있다고 한다.				
QUEST_20151001_002594	มีวัตถุศักดิ์สิทธิที่อยู่กระจัดกระจายไกลออกไปด้านซ้ายบน	위쪽 조금 먼 곳에 성물이 있다고 한다.				
QUEST_20151001_002595	มีวัตถุศักดิ์สิทธิที่อยู่กระจัดกระจายไกลออกไปด้านซ้ายบน	좌상단 조금 먼 곳에 성물이 있다고 한다.				
QUEST_20151001_002596	มีวัตถุศักดิ์สิทธิที่ไกลออกไปด้านขวาบน	우상단 먼 곳에 성물이 있다고 한다.				
QUEST_20151001_002597	มีวัตถุศักดิ์สิทธิที่ไกลออกไปด้านบน	위쪽 먼 곳에 성물이 있다고 한다.				
QUEST_20151001_002598	มีวัตถุศักดิ์สิทธิที่ไกลออกไปด้านซ้ายบน	좌상단 먼 곳에 성물이 있다고 한다.				
QUEST_20151001_002599	ฮ่าฮา ขอบคุณเจ้ามาก	하아, 고맙습니다.				
QUEST_20151001_002600	Monocle ชนะกองกำลังพิเศษ มันเมหือนกล่องด้านหน้ามากกว่า	모노클이 특별한 힘을 탐색했어. 저 앞에 있는 상자야.				
QUEST_20151001_002601	เจ้าจะบอกว่าไม่มีกองกำลังพิเศษหรือปีศาจที่นั่นดเหรอ ข้าเคยบอกเจ้าแล้วว่ามีชายชราผู้ที่ดูแลป้อมปราการนั้นอยู่ ถูกต้องไหม? เจ้าได้บอกอะไรเกี่ยวกับข้ากับเขาไปบ้าง?	내가 알려준 장소엔 특별한 힘이나 마족은 없었지만 대지의 요새를 관리하는 노인이 있었다 이거지? 내 이야긴 했어?				
QUEST_20151001_002602	ไม่ได้บอกอะไรเลยเกี่ยวกับข้าใช่ไหม? เยี่ยมมาก!	내 이야기는 안했다 이거지? 잘했어!				
QUEST_20151001_002603	ข้าต้องการใบรับรองที่เป้นคำสั่งให้ไปทวีปต่อไปได้	다음 구역으로 가려면 인증표가 필요하단 말이지.				
QUEST_20151001_002604	คอยก่อน! เจ้าได้ยินอะไรบางอย่างไหม?	잠깐! 무슨 소리 안들려?				
QUEST_20151001_002605	หยุดคิดอะไรที่ไม่ดีซะ มันเป็นวิธีการที่ดีที่สุด ข้าสามารถคิดวิธีการช่วยเจ้าได้ในขณะนี้	꺼림칙한 방법이라 생각하지 말게. 현재 내가 자네를 도울 수 있는 최선의 방법이네.				
QUEST_20151001_002606	สมาชิกของกำลัง Ruklys	루클리스 부대원 영혼				
QUEST_20151001_002607	ข้าต้องการไปอยู่เคียงข้างเทพธิดา	여신의 곁으로 가고 싶어.				
QUEST_20151001_002608	องคมนตรีชั้นสูง	프리미어 에미넌트				
QUEST_20151001_002609	การเปิดเผยของเทพธิดาเรากำลังมองหาอยู่มันอยู่ใกล้ๆแถวนี้	그렇게 찾아 헤맸던 여신의 계시가 얼마 남지 않았군.				
QUEST_20151001_002610	เจ้าเปิดการทำงานของวงเวทย์อีกครั้ง	네 녀석이 다시 마법진을 활성화 시켰구나!				
QUEST_20151001_002611	ถ้าข้าตาย ข้าจะป้องกันการได้รับการเปิดเผย	내가 죽더라도 네 녀석이 계시를 얻는건 막을 것이다!				
QUEST_20151001_002612	ผู้ใต้ความภักดีของข้า Mandara!  ฆ่าพวก  ผู้หยั่งรู้ ที่จองหองนั่นซะ!	나의 충직한 수하 만다라여! 저 건방진 계시자를 죽여라!				
QUEST_20151001_002613	โชคดีจริงๆที่ได้พบเจ้าอีกครั้ง	다시 널 볼 수 있어서 다행이야.				
QUEST_20151001_002614	เจ้าจำได้ไหมที่ข้าถามว่าให้ไปตรวจสอบ Monocle เจ้าได้พบพลังแข็งแกร่งอะไรไหม? เจ้าเคยบอกข้าว่ามีเพียงแค่ชายชราที่จัดการที่นี่อยู่{nl}มีบางสิ่งอยู่ พวกเราคิดว่ามันน่าจะซ่อนอยู่ใต้นี้พวกกองกำลังพิเศษของปีศาจ{nl}มันอาจจะดูไร้สาระแต่ว่ามีพลังที่แข็งแกร่งว่าชายชราที่อยู่ที่นี่แน่นอน	내가 모노클에 강한 힘이 탐지된다면서 확인해달라고 했을 때 기억나?{nl}확인하고 돌와온 넌 내게 늙은 관리인만 있다고 말했어. 특별한 힘에 감춰진 물건이라 생각했던 것이 막상 마족 몬스터들이였지. 그리고 말도 안될 정도로 강하게 느껴졌던 물건이라 생각했던게 확인하고 보니깐 늙은 관리인이였어.				
QUEST_20151001_002615	หลังจากข้าแยกกับเจ้า ข้าลองสืบค้นหาMonocle... {nl}มีเพียงพวกปีศาจในที่นี้ที่ได้รับการตรวจสอบว่าเป็นกองกำลังพิเศษ{nl}ข้าคิดว่า Monocleสามารถมองเห็นปีศาจได้	너와 헤어진 이 후에도 난 모노클로 계속 탐색을 했는데.. 특별한 힘이 감지된 곳엔 마족 몬스터밖에 없었지.{nl} 그래서 난 이런 생각을 했어. 어쩌면 모노클은 마족을 볼 수 있는 물건이 아닐까...				
QUEST_20151001_002616	ข้าจะไปทางซ้าย เจ้าไปทางขวาและมองหาชิ้นส่วน	난 왼편으로 가겠네. 자네는 오른편으로 가서 부품을 찾게.				
QUEST_20151001_002617	พวกเราเกือบจะถูกฆ่าโดยปีศาจซะแล้ว	하마터면 마족에게 휘둘리다가 죽을 뻔했어.				
QUEST_20151001_002618	(ทาหารรักษาการณ์ได้หมดสติ หยิบระเบิดขึ้นมา)	경비병이 의식을 잃었다. 어서 폭탄을 챙기자.				
QUEST_20151001_002619	เราทำให้ทหารรักษาการณ์ไขว้เขวได้สำเร็จ{nl}เข้าไปข้างในกัน!	왕국군 경비병들의 눈을 돌리는데 성공한거 같아.{nl}어서 더 안쪽 구역으로 가자!				
QUEST_20151001_002620	ข้าไม่ต้องการเจอศัตรูในเวลานี้{nl}กลับไปที่ Delus กันไหม?	다음부터는 적으로 만나지 않았으면 좋겠습니다.{nl}일단 델루스님이 계신 곳으로 돌아가지요.				
QUEST_20151001_002621	เจ้าเป็นผู้บุกรุก แต่ข้าเดาว่าเจ้าไม่มีทางเลือก{nl}ข้าจะไปที่นั่นกับเพื่อนของข้า	침입자이지만, 어쩔 수 없군요.{nl}일단 동료들이 있는 곳으로 가겠습니다.				
QUEST_20151001_002622	เชอะ..ข้าต้องถามผู้บุกรุกให้ช่วยเหรอเนี่ย...{nl}ยังไงก็แล้วแต่ข้าจะกลับมา	난감하군. 침입자에게 도움이라니..{nl}어쨌든 돌아가겠어.				
QUEST_20151001_002623	พวกเราไม่สามารถปล่อยให้เจ้าบุกรุกไปที่ป้อมปราการ{nl}แน่นอนพวกเราไม่สามารถลืมสิ่งที่เจ้าช่วยได้เช่นกัน	당신이 대지의 요새에 침입한 건 그냥 넘어갈 수 없는 일입니다. {nl}그렇다고 우릴 도와준 것도 그냥 넘어갈 순 없는 일이죠.				
QUEST_20151001_002624	เราขอขอบคุณเจ้าสำหรับความช่วยเหลือของเจ้า แต่เราไม่สามารถปฏิเสธคำสั่งของหลวงได้	저희를 도와드린 것은 감사드리지만 왕명을 거스를 순 없습니다.				
QUEST_20151001_002625	ได้โปรดออกไปจากป้อมปราการ	대지의 요새를 나가주십시오.				
QUEST_20151001_002626	กองหทารของ Ruklys	루클리스 부대 영혼				
QUEST_20151001_002627	พาเขาไปหาเทพธิดา	이제 여신의 곁으로 보내주세요.				
QUEST_20151001_002628	(การต่อต้านลดลง ข้าควรใช้ Restraint Token)	저항이 약해졌다. 속박의 증표를 사용하자.				
QUEST_20151001_002629	องคมนตรีชั้นสูงได้ออกคำสั่งไปที่ปีศาจ	프리미어 에미넌트가 마족들에게 뭔가 지시하는 것 같다.				
QUEST_20151001_002630	ข้าจะประจำการเพื่อป้องกันที่นี่ในกรณีนี้เจ้าคงมีแผนในการหลบหนีแล้ว	혹시라도 당신이 도망칠 것에 대비해 경비병 한 명을 붙이겠습니다.				
QUEST_20151001_002631	นอกเหนือเส้นทางแสวงบุญของนักบวชคือ  Great Cathedral ที่สร้างโดย Maven{nl}Ruklys, Lydia Schaffen, และ Agailla Flurry เคยเป็นศัษย์ของเขาทั้งหมด	순례자의 길 너머엔 현자 메이번이 지었다던 대성당이 있습니다.{nl}그 유명한 루클리스라던가 리디아 샤펜, 아가일라 플러리가 그의 제자들이지요.{nl}				
QUEST_20151001_002632	ในหมู่ของ Paladin พวกเขาได้ปกป้องชีวิตของคนเมืองหลวงไว้ {nl}และในปัจจุบันพวกเขาได้มุ่งหน้าไปสู่ Srautas Gorge เพื่อไปปราบความชั่วแล้ว	그 중 팔라딘 마스터는 수도에서 많은 이들을 구한 영웅입니다.{nl}현재 그는 거대한 악에 맞서기 위해 스라우타스 협곡으로..				
QUEST_20151001_002633	หลายคนได้พนันกับ Modestas ในการหาว่าผู้ใดที่ทำรูปปั้นเทพธิดา แต่Modestaไม่เคยแพ้พนันเลยก่อนที่เขาจะตายไป	많은 이들이 여신상이 누구인지 알기 위해 모데스타스에게 내기를 걸었지만 모데스타스가 눈을 감을 때 까지 지는 일은 결코 없었었습니다.				
QUEST_20151001_002634	ก่อนที่ข้าจะจบชีวิตลง ข้าหวังจะเห็น Fedimian ฟื้นฟูโดยสมบรูณ์{nl}หากมีสิ่งที่ข้าสามารถทำได้ข้าจะทำไหหนึ่งพันอันในการอุทิศตนเพื่อความปรารถนา	내 명이 다하기 전에 페디미안이 완전히 복구되기를. {nl}하나못해 소원이 담긴 도자기를 천 개라도 빚을 수 있기를.				
QUEST_20151001_002635	ข้าหวังว่าข้าจะสร้างให้มันใหญ่เพื่อเชื่อมกับสุสานหลวง	자카리엘의 왕릉 발굴지에서 크게 한건 할 수 있기를..				
QUEST_20151001_002636	ข้าขอต่อเทพธิดา{nl}ข้าหวังและเฝ้าดูเกี่ยวกับความสาบานของข้าที่ไม่เคยมาถึง	여신께 간청합니다. {nl}부디 파수꾼들과의 맹약을 실현시킬 그 날이 오지 않길..				
QUEST_20151001_002637	เมื่อไรที่ข้าหลับตาลง ข้าหวังว่าศิษย์ทั้งหลายจะมาปกป้องข้างกายข้า	내가 눈을 감을 땐, 많은 제자들이 나의 곁을 지켜 주었으면 좋겠다.				
QUEST_20151001_002638	บัดนี้เป็นช่วงจังหวะที่เราเป็นหนึ่งเดียวกับดาบของเราแล้วนี่คือคำปรารถนาของข้าในการตายเคียงข้างคนที่ข้ารัก	검의 경지를 이룬 지금, 사랑하는 이의 품에서 눈을 감는 것 만이 마지막 소원이오.				
QUEST_20151001_002639	ทำไมเจ้าถึงกลับมา?{nl}	왜 다시 돌아오셨죠?{nl}				
QUEST_20151001_002640	โชคดีเหลือเกินที่ได้ยินว่า Grazinaไม่เป็นไร{nl}แต่ข้าเดา Grazina ไม่สามารถพักได้เมื่อนางให้สิ่งนี้กับข้า	그라지나가 무사하다니 정말 다행입니다.{nl}하지만 제게 이걸 굳이 전해 준 걸 보면 그라지나도 안심할 수 없는 모양입니다.{nl}				
QUEST_20151001_002641	นี้คือหน้าที่สองของความขัดแย้ง Roxona ข้าให้เจ้าเมื่อเวลาผ่านมา{nl}มันเป็นวัตถุที่ Grazina ขโมยมาโปรดรับมันไว้{nl}	아, 이건 아까 드렸던 록소나 내전의 2장입니다.{nl}그라지나가 빼돌렸다는 물건 중에 껴 있더군요. 받아주세요.{nl}				
QUEST_20151001_002642	และAlina...ข้าไม่แน่ใจนะ{nl}นางวิ่งลงไป ข้าคิดว่านางน่าจะไปใกล้ๆแถวนั้น	그리고 알리나는.. 저도 모르겠습니다.{nl}헤어질 때 아랫쪽으로 뛰어갔으니 아마 그 근처에 있지 않을까 합니다만.				
QUEST_20151001_002643	เจ้าได้ผ่านวัตถุและเรื่องราว Grazina	그라지나의 이야기와 물건을 전했다				
QUEST_20151001_002644	โปรดค้นหา Alina	알리나를 찾아주십시오..				
QUEST_20151001_002645	หน้าที่สองของความขัดแย้ง Roxona	록소나 내전 2장				
QUEST_20151001_002646	ฤดูร้อนที่ผ่านไป ฤดูใหม่ย่างเข้ามาใบไม้สีเขียวที่ดูเขียวชะอุ่ม {nl}Lydia Schaffen เดินไปรอบๆเพื่อหาคนที่ฆ่าครอบครัวของนาง{nl}เทพธิดาจะอยู่ข้างนางเสมอ{nl}และเวลาที่นางรอคอยก็มาถึง	시간은 흐르고 신록이 잦아드는 여름..{nl}리디아 샤펜은 부모와 친지를 죽인 원수를 찾아 헤멨다.{nl}여신은 결국 그녀의 편이였는가.{nl}기다리고 기다리던 때가 드디어 오고야 말았다.{nl}				
QUEST_20151001_002647	นางเข้าไปหลบอยู่ในเงามืด{nl}มันสามารถจัดการได้ง่ายมากเพราะไม่มีใครรู้ว่านางอยู่ตรงไหน{nl}เสียงของลูกธนูผ่านในอากาศ{nl}ตรงนั้นไม่มีใครอื่นนอกจาก Lydia Schaffen	어둠 속에서 예상하지 못한 그녀의 화살에 그들은 한 명씩 고꾸라졌다.{nl}일대 다의 승부임에도 불구하고 그들은 리디아 샤펜이 어디에 있는지조차도 몰랐다.{nl}그녀의 활이 튕기는 날카로운 울림은 공기와 살갗을 찢었다.{nl}그리고 아무도 없었다. 오직 리디아 샤펜만이 서 있었다.{nl}				
QUEST_20151001_002648	Lydia Schaffen ส่องคบเพลิง {nl}เปลวไฟทำให้เกิดเงาขึ้นมา... {nl}นางอยากเห็นหน้าคนที่ฆ่าครอบครัวของเขาและเพื่อนบ้านและเผาหมู่บ้านของนาง{nl}ใบหน้าที่นางเห็นนั้นมีใบหน้าที่คุ้นเคย {nl}เขาเป็นผู้ใต้บังคับบัญชาของ Ruklys และนางรู้จักพวกเขาดี {nl}ถ้ามันเป็นเวลาอื่นหรือสถานที่ที่ไม่ใช่ที่นี่นางจะเข้าไปเตือนก่อนที่จะเกิดเหตุการณ์แบบนี้ขึ้น {nl}แต่เมื่อมันเกิดไปแล้วช่วยอะไรไม่ได้ {nl}Lydia Schaffen นางมีเหตุผลที่จะฆ่าศัตรู ตอนนี้ Ruklys ก็ต้องการกำจัดนางที่ฆ่าลูกน้องเขาด้วย {nl}	리디아 샤펜은 횃불을 들었다.{nl}불길하게 흔들리는 횃불, 일렁이는 그림자..{nl}부모와 이웃을 죽이고 마을을 불태워버린 흉악한 악당들의 얼굴을 확인하고 싶었다.{nl}모르는 자들이 적지 않았으나 그 가운데 낯익은 얼굴들이 보였다.{nl}그들은 루클리스의 충성스런 부하들이었고 그녀도 잘 아는 사람들이었다.{nl}조금 더 밝은 시간에 다른 장소였다면, 혹은 더 나은 상황이었다면 일이 이렇게 되기 전에 알아차릴 수도 있었다.{nl}그러나 일은 벌어졌고 사건은 돌이킬 수 없는 것이 되었다.{nl}이유가 어디 있건 리디아 샤펜이 그녀의 원수를 처단하지 않을 수 없었던 것처럼 루클리스 역시 부하들을 살해한 자를 그냥 넘길 수 없으리라.{nl}				
QUEST_20151001_002649	ด้วยความรู้สึกที่มืดมนอัปยศและลำบากใจ{nl}นางหยิบธนูขึ้นและออกจากที่นี่ไป{nl}เป็นข่าวดีในการเข้าถึงRukly{nl}เขาทั้งสองได้แต่ปลอบตัวเองแค่พวกเขาเข้าสู่แผนการชั่วร้าย{nl}แต่มันก็ไร้ประโยชน์ พวกเขาตกไปสู่ความมืดที่มีคนบงการอยู่เบื้องหลัง	암울한 자괴감과 낯선 당혹감 속에서 그녀는 조용히 활을 챙겨 천천히 그 장소를 떠났다.{nl}머지 않아 이 소식은 루클리스의 귀에 들어갈 것이다.{nl}역겨운 흉계에 빠졌을 뿐이다.{nl}그렇게 스스로를 위로해 봤자 소용 없는 일이었다.{nl}그와 그녀 둘 다 어렴풋이 흉계 뒤의 그림자를 느끼고 있었다.{nl}				
QUEST_20151001_002650	มันสายเกินไป{nl}ไม่มีใครสามารถทำอะไรได้ยกเว้นทำให้Ruklys สิ้นไป{nl}ด้วยลูกธนูของนางที่มีทั้งรักทั้งชัง{nl}หรือดาบจะนำทางนางไปสู่เทพธิดา...ไม่มีอะไรที่นางทำไม่ได้	하지만 이미 때는 늦었다.{nl}애증어린 화살로 루클리스의 숨을 거두어 주는 일 외에는 해줄 것이 없었다.{nl}혹은 그의 검이 그녀를 여신의 품으로 인도하는 일 밖엔.. 할 수 있는 것이 없었다.				
QUEST_20151001_002651	มีบางอย่างที่ข้าจะบอกเจ้า{nl}ตามชื่อของRuklys{nl}	그리고 한 가지 더. {nl}그대는 루클리스라는 이름을 쫓아가야 합니다.{nl}				
QUEST_20151001_002652	สมรภูมิสุดท้ายของเขา.. {nl}Laima ได้เปิดเผยป้อมปราการที่คอยเจ้าอยู่	그가 머물렀던 최후의 항전지.. {nl}대지의 요새에서 라이마님의 계시가 당신을 기다리고 있습니다.{nl}				
QUEST_20151001_002653	เทพธิดา Laima..{nl}ผู้หยั่งรู้  ผู้ที่ถูกทำนายว่าจะมาตอนสุดท้าย..{nl}	라이마 여신이시여.{nl}드디어 당신께서 약속하신 구원자가 온 것입니까..{nl}				
QUEST_20151001_002654	หลังจากพันปีของการหลับไหลข้าก็ได้พบเจ้า{nl}คนที่มาจากการทำนายของเทพธิดา{nl}ข้าโล่งใจที่เห็นเขาได้เข้าไปในนั้น{nl}สุสานหลวง กฏของข้านั้นดูไม่ไร้ค่า{nl}	천 년의 영면 끝에 마침내 여신께서 말씀하셨던 그대를 만날 수 있었습니다.{nl}나의 치세 내내 공을 들인 왕릉의 축조가 헛되지 않았음이 기쁠 따름입니다.{nl}				
QUEST_20151001_002655	ข้าต้องการที่จะพูดกับเจ้าในฐานะทหารมากกว่าเป็นกษัตริย์{nl}ถึงข้าจะเป็นคนคนก่อตั้งราชอาณาจักร	내 비록 개국의 시조이고 그대가 속한 왕국의 시초이나,{nl}왕으로서의 권위가 아닌 계시의 수호자로서 그대에게 전할 바를 전하고자 합니다. {nl}				
QUEST_20151001_002656	เจ้าคือผู้กอบกู้ราชอาณาจักร{nl}ข้ารู้วึกได้ว่าเจ้าช่วยโลกไว้และเป็นหนึ่งในเหล่าเทพธิดา	그대는 왕국의 구원자입니다.{nl}이 세상 전체를 구하고 모든 여신들의 의지가 될 지고한 존재임이 느껴집니다.{nl}				
QUEST_20151001_002657	หลังจากระยะเวลาเป็นพันปีในการนับถือเทพธิดา{nl}ข้าจะแสดงให้เจ้าเห็นว่ามันเคยออกไปจากการเปิดเผย	이제 천년의 세월을 넘어 이 만남이 가능하게 하신 여신의 섭리를 찬양하면서.. {nl}그대에게 계시에 남겨진 위대한 의지를 보여드리겠습니다.				
QUEST_20151001_002658	ทหารจะตายถ้าเจ้าไม่ทำมัน {nl}ข้ามีความแกร่งมาก	내가 제대로 해내지 못하면 병사들은 아마 다 전멸할 거야.{nl}힘낼 거야.				
QUEST_20151001_002659	หลังจาก 3 ปีของ Ruklysที่ได้เรียนรู้จากคำสอนของข้า	...루클리스가 대성당에서 나의 가르침을 받은지 3년이라는 시간이 흘러서야...				
QUEST_20151001_002660	ถ้าปีศาจข้ามรอแยกเข้ามา{nl}และร่วมมือกับพวกพี่น้องของมันในคุกปีศาจ{nl}โลกของเราจะถูกคุกคามอย่างใหญ่หลวง	만약 마족들이 전이의 틈새를 통해 마족 수감소에서 그들과 합세하게 된다면.. {nl}이 세계의 또 다른 위협이 되겠지요.				
QUEST_20151001_002661	ข้าได้บอกน้องสาวVakarine ให้คำสัญญาว่านางต้องเตรียมพร้อมกับสิ่งเลวร้าย{nl}แต่ความวุ่นวายของปีศาจจะเข้ามาขัดขวางนาง	저의 자매인 바카리네에게 대비할 수 있도록 언질을 주었습니다만.{nl}찢겨진 마족이 일으킬 파도는 그녀의 발목을 잡을지도 모릅니다.				
QUEST_20151001_002662	Bishop Aurelius,ผู้ที่ได้บวชตอนยังหนุ่มเมื่อเร็วนี้เขาได้ป่วยและเสียชีวิตไปแล้ว	젊은 나이에 서품을 받은 주교 아우렐리우스는 얼마 가지 않아 불치의 병으로 숨을 거뒀다.{nl}				
QUEST_20151001_002663	คำของสุดท้ายของเขาคือภารกิจศักดิ์สิทธิ์สำหรับ Maven ให้บรรลุหลังจากเขาตาย{nl}และโบสถ์ก็ยอมรับข้อเสนอ	유언으로 메이번을 대신하여 여신의 품으로 가지 않고 신성한 사명을 수행하고 싶다고 간청했고 교단에서는 그의 바램을 승인하였다.				
QUEST_20151001_002664	ข้าของโทษเจ้าหน้าที่ Gorman{nl}ข้าไม่สามารถทำภารกิจสำเร็จเนื่องจากถูกสัตว์ประหลาดโจมตี	죄송합니다, 고먼 대장님.{nl}몬스터의 습격으로 임무를 수행하지 못했습니다.{nl}				
QUEST_20151001_002665	ช่างโชคดีที่เจ้ารอดชีวิตมาได้{nl}ข้าจะผ่านภารกิจกับคนอื่น	살아 돌아온 것만으로도 다행이니 그만 쉬도록 하게.{nl}그 임무는 다른 자에게 맡기도록 하지.				
