QUEST_LV_0300_20160811_004818	หาอุปกรณ์เวทจากสุสานนักบวช	Find Magical Equipment from the Monk's grave	수도사에 무덤에서 마법 도구 찾기
QUEST_LV_0300_20160811_004819	Stella บอกว่ามีมีสุสานที่ฝังของที่ระลึกของนักบวชที่เคยต่อสู้กับปีศาจในอดีตอยู่ ให้ลองไปหากระจกกับOrb จากที่นั่น ลองไปค้นหาหลุมศพของนักบวชในระหว่าง 4 หลุมที่อยู่ใน Ketra Cemetery	Stella says that you should look for Orb or Mirrors among the keepsakes from the graves of Monk's that had previously fought Demons. Find the which grave is the Monk's among Ketra Cemetery's four graves.	스텔라는 예전에 마족과 싸우던 수도사의 유품을 묻은 무덤이 있다며 그곳에서 보주나 거울을 찾아보라고 합니다. 케트라 묘지의 네 무덤 중 수도사의 무덤을 발견하세요.
QUEST_LV_0300_20160811_004820	Orb แตกไปแล้วแต่สามารถหากระจกที่สภาพสมบูรณ์ได้ ช่วยเอากลับไปให้ Stella ที	The Orb seems to be broken, but you've found a Mirror that is intact. Take the Mirror to Stella.	보주는 깨져 있었지만 온전한 상태의 거울을 찾을 수 있었습니다. 스텔라에게 거울을 가져다 주세요.
QUEST_LV_0300_20160811_004821	หาของที่ระลึกของนักบวชที่ Ketra Cemetery	Find the Monk's Keepsake at Ketra Cemetery	케트라 묘지에서 수도사의 유품 찾기
QUEST_LV_0300_20160811_004822	กระจกที่หามาได้ดูเหมือนจะใช้ไม่ได้ ลองไปถามวิธีใช้กระจกจากนักบวช Stella	It doesn't seem as if you can use the Mirror in it's current state. Ask Monk Stella about how you should use the Mirror.	구해온 거울은 이대로는 바로 사용할 수 없는 것 같습니다. 수도사 스텔라에게 거울을 사용할 수 있는 방법을 물어보세요.
QUEST_LV_0300_20160811_004823	เติมพลังชีวิตของมอนสเตอร์ให้กระจก	Fill the Mirror with the life energy or monsters	몬스터의 생명력으로 거울의 마력을 채우기
QUEST_LV_0300_20160811_004824	Stella บอกว่าถ้าจัดการมอนสเตอร์กระจกจะรับรู้และดูดพลังของมอนสเตอร์มาได้ ลองจัดการมอนสเตอร์ที่อยู่บริเวณนั้นเพื่อเติมพลังงานให้กระจก	Stella says that the Mirror should absorb the magic from monster if you defeat them. Defeat the monsters in the surrounding area and fill the Mirror of Truth with magic.	스텔라는 몬스터를 해치우면 거울이 알아서 몬스터의 마력을 흡수할 것이라고 합니다. 주변의 몬스터를 해치우고 진실의 거울에 마력을 채우세요.
QUEST_LV_0300_20160811_004825	Mirror of Truth กำลงส่องแสงสว่าง เอากลับไปให้ Stella	The Mirror of Truth is shining brightly. Return the Mirror to Stella.	진실의 거울이 밝게 빛나고 있습니다. 스텔라에게 거울을 되돌려 주세요.
QUEST_LV_0300_20160811_004826	นักบวช Stella กำลังคิดหลอกล่อ Domantas ของ คณะนักบวชแห่งต้นไม้แห่งสัจจะ ลองไปคุยกับเธอ	Monk Stella is pondering on how to lure Domantas of the Order of the Tree of Truth out. Talk to her.	수도사 스텔라는 진리의 나무 교단 도만타스를 꾀어낼 방법을 고심 중입니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004827	ไปหานักบวช Stella ที่แคมป์ผู้แสวงบุญ	Go with Monk Stella to the Pilgrim Camp	수도사 스텔라와 순례자 캠프로 가기
QUEST_LV_0300_20160811_004828	Stella บอกว่าให้ไปหาวิธีที่แคมป์ผู้แสวงบุญที่พวกคณะนักบวชจะปรากฏตัวเพื่อเทศนา ลองไปที่ Pilgrim Camp กับเธอ	Stella says that there should be a way at the Pilgrim Camp where the Order sometimes comes to recruit Believers. Go with her to the Pilgrim Camp.	스텔라는 교단 신도들이 전도하러 나타나곤 하는 순례자 캠프에서 방법을 찾아보자고 합니다. 그녀와 함께 순례자 캠프로 향하세요.
QUEST_LV_0300_20160811_004829	มาถึงที่ Pilgrim Camp อย่างปลอดภัยแล้วแต่สภาพของ Stella ดูแปลกๆ ลองไปคุยกับเธอ	You have safely arrived at the Pilgrim Camp, but Stella's condition seems to be unstable. Talk to her.	순례자 캠프에 무사히 도착했지만 스텔라의 상태가 이상한 것 같습니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004830	นักบวช Stella บอกว่าไม่ค่อยมีแรง ลองถามว่ามีงานที่จะทำแทนได้ไหม	Monk Stella says that she seems to be gradually losing strength. Ask if there is something you can do.	수도사 스텔라는 점점 기운이 빠져나가고 있는 것 같다고 합니다. 그녀 대신 해야할 일이 있는지 물어보세요.
QUEST_LV_0300_20160811_004831	รวบรวมข้อมูลจากผู้แสวงบุญที่อ่อนแรง	Collect information from the drained pilgrims	기운없는 순례자들에게서 정보 수집
QUEST_LV_0300_20160811_004832	Stella บอกว่าช่วยรวบรวมข้อมูลจากพวกผู้แสวงบุญที่อยูในแคมป์ให้ที ลองไปคุยกับผู้แสวงบุญที่อ่อนแรง	Stella has asked you to collect information from the pilgrims in the camp. Talk to four drained pilgrims.	스텔라는 캠프에 있는 순례자들로부터 정보를 모아달라고 합니다. 네 명의 기운없는 순례자들과 대화해 보세요.
QUEST_LV_0300_20160811_004833	ได้ข้อมูลจากพวกผู้แสวงบุญ 4 คนแล้ว ลองกลับไปบอกข้อมูลทั้งหมดต่อ Stella	You have heard different information from all four of the pilgrims. Tell Stella about what you have heard.	네 순례자로부터 각기 다른 정보를 들을 수 있었습니다. 스텔라에게 모든 정보를 전해 주세요.
QUEST_LV_0300_20160811_004834	ดูเหมือนจะพบข้อมูลที่จะสามารถใช้หลอกล่อพวกคณะนักบวชได้แล้ว ลองถามดูว่าต้องทำยังไง	It seems as if she has found a way to lure the Order's believers based on the information you have given her. Ask her what she is planning.	그녀는 모인 정보를 토대로 교단 신도들을 꾀어낼 방안을 생각한 것 같습니다. 그녀에게 어떻게 하면 좋을지 물어보세요.
QUEST_LV_0300_20160811_004835	ทำลาย Black crystal ที่อยู่ Shinikti Vacant Lot	Destroy the Black Crystal at Shinikti Vacant Lot	쉬니크티 공터의 검은 수정 파괴
QUEST_LV_0300_20160811_004836	Stella แน่ใจว่า Black crystal ที่อยู่ในคณะนักบวชแห่งต้นไม้แห่งสัจจะเป็นของสำคัญ เมื่อวางสร้อยประคำของเธอเอาไว้ตรงหน้าลูกแก้วจะทำลาย  Black crystal ได้	Stella is sure that the Black Crystal is a very important object to the Order of the Tree of Truth. Place her rosary in front of the crystal to weaken it and destroy the Black Crystal.	스텔라는 검은 수정이 진리의 나무 교단에 있어서 매우 중요한 물건이라고 확신합니다. 수정 앞에 그녀의 묵주를 놓아 약화시킨 후 검은 수정을 파괴하세요.
QUEST_LV_0300_20160811_004837	ทำลาย Black crystal ได้แล้ว รอดูว่าพวกสาวกจะปรากฏตัวหรือไม่	You have successfully destroyed the Black Crystal. Wait for with Stella for a Believer of the Order to appear.	검은 수정을 성공적으로 파괴했습니다. 스텔라와 함께 교단 신도들이 나타나기를 기다리세요.
QUEST_LV_0300_20160811_004838	พวกสาวกของคณะนักบวชแห่งต้นไม้แห่งสัจจะกำลังจะมาแล้ว ลองพูดคุยกับ Stella	It looks like Believers from the Order of the Tree of Truth are coming. Talk to Stella and prepare yourself.	진리의 나무 교단 신도들이 몰려오는 것 같습니다. 스텔라와 대화하고 마음의 준비를 하세요.
QUEST_LV_0300_20160811_004839	จัดการแกนนำ Domantas	Defeat High Officer Domantas	간부 도만타스를 처치
QUEST_LV_0300_20160811_004840	แกนนำ Domantas ของคณะนักบวชแห่งต้นไม้แห่งสัจจะเป็นปีศาจ จัดการเขาซะ	High Officer Domantas of the Order of the Tree of Truth was a demon. Defeat him.	진리의 나무 교단 간부 도만타스가 바로 마족이었습니다. 그를 물리치세요.
QUEST_LV_0300_20160811_004841	คุณจัดการแกนนำ Domantas สำเร็จแล้ว ลองคุยกับนักบวช Stella ว่าต่อไปจะทำยังไง	You have succeeded in defeating High Officer Domantas. Talk to Monk Stella to discuss future plans.	간부 도만타스를 처치하는데 성공했습니다. 수도사 스텔라와 대화하여 앞으로의 일을 논의해보세요.
QUEST_LV_0300_20160811_004842	จัดการแกนนำ Domantas	Defeat High Officer Domantas	간부 도만타스 처치
QUEST_LV_0300_20160811_004843	นักบวช Stella รู้สึกได้ถึงอันตรายจากอะไรบางอย่าง ลองถามดูว่ามีอะไรแปลกไป	Monk Stella seems to be sensing something different about this place that was not here before. Ask her about what is bothering her.	수도사 스텔라는 예전과는 다른 뭔가의 위화감을 이 곳에서 느끼고 있는 것 같습니다. 무엇이 이상한 건지 그녀에게 물어 보세요.
QUEST_LV_0300_20160811_004844	ตรวจสอบ Hermit's Tomb	Examing Hermit's Tomb	은자의 무덤 조사하기
QUEST_LV_0300_20160811_004845	Stella บอกว่าไม่รู้สึกถึงพลังศักดิ์สิทธิ์ที่เคยมีอยู่ที่นี่ ลองไปตรวจสอบดูว่าที่ Hermit's Tomb มีอะไรผิดปกติหรือเปล่า	Stella says that she no longer feels the divine power that filled this area. Go and check the Hermit's Tomb to see if there is anything strange there.	스텔라는 이 곳에 충만했던 신성력이 느껴지지 않는다고 합니다. 그녀가 말한대로 은자의 무덤으로 가 무언가 수상한 것은 없는지 조사해 보세요.
QUEST_LV_0300_20160811_004846	พบอุปกรณ์ลึกลับอยูที่สุสาน ลองกลับไปบอก Stella	You have found a Mysterious Device in front of the tomb. Return to Stella and tell her what you have found.	무덤 앞에서 알 수 없는 장치를 발견하였습니다. 스텔라에게 돌아가 발견한 것을 알려주세요.
QUEST_LV_0300_20160811_004847	Stella คิดว่าน่าจะเป็นแผนหลอกล่อมนุษย์ของคณะนักบวช ลองไปหาเธออีกครั้ง	Stella seems to have thought of a way to lure people from the Order. Talk to her.	스텔라는 교단의 인물을 꾀어내기 위한 계책을 생각해 낸 것 같습니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004848	ทำลาย Divine Power Suppression Device ที่ Hermit's Tomb	Destroy the Divine Power Suppression Device at the Hermit's Tomb	은자의 무덤에서 신성력 억제장치 파괴
QUEST_LV_0300_20160811_004849	Stella บอกว่าต้องทำลาย  Divine Power Suppression Device เพื่อหลอกล่อคณะนักบวชแห่งต้นไม้แห่งสัจจะ ไปทำลาย  Divine Power Suppression Device ด้วย Oasseu Tree Sap	Stella wishes to lure the Order of the Tree of Truth out by destroying the Divine Power Suppression Device at the Hermit's Tomb. Destroy the Divine Power Suppression Device with Oasseu Tree Sap.	스텔라는 은자의 무덤에 있는 신성력 억제 장치를 파괴하여 진리의 나무 교단을 유인해보자고 합니다. 오아쓰 나무의 수액으로 신성력 억제 장치를 파괴하세요.
QUEST_LV_0300_20160811_004850	เมื่อโดนน้ำยาที่มีพลังศักดิ์สิทธิ์เข้าไปอุปกรณ์ก็พังทันที กลับไปหา Stella เพื่อบอกความจริงนั้น	The device fell apart as soon as the sap with the divine power touches it. Return to Stella and tell her what happened.	신성력이 담긴 수액이 닿자 장치는 부서지고 말았습니다. 스텔라에게 돌아가 그 사실을 알려 주세요.
QUEST_LV_0300_20160811_004851	Stella แน่ใตว่าจะต้องมี  Divine Power Suppression Device อยู่อีกแน่นอน ลองกลับไปคุยกับเธออีกครั้ง	Stella is certain there are more Divine Power Suppression Devices and wishes to destroy them as well. Talk to her.	스텔라는 다른 신성력 억제 장치가 더 있으리라 확신하고 다른 장치도 부술 생각인 것 같습니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004852	รวบรวม Oasseu Tree's Sap	Retrieve Oasseu Tree's Sap	오아쓰 나무의 수액 뜨기
QUEST_LV_0300_20160811_004853	Stella ขอให้ช่วยทำลายอุปกรณ์ที่ Rijekavi Field ด้วยก่อนอื่นไปเตรียม Oasseu Tree's Sap ก่อน	Stella has asked you to destroy the Device at Rijekavi Fields as well. Go there after gaining Oasseu Tree Sap.	스텔라는 리에카비 벌판의 장치도 파괴해 줄 것을 부탁했습니다. 오아쓰 나무의 수액을 떠서 준비를 갖추세요.
QUEST_LV_0300_20160811_004854	คุยกับนักบวช Mattas	Talk to Monk Mattas	수도사 마타스와 대화
QUEST_LV_0300_20160811_004855	เตรียมพร้อมที่จะทำลายอุปกรณ์แล้ว ไปที่ Divine Power Suppression ที่อยู่ Rijekavi Field	You are ready to destroy the Device. Go to the Divine Power Suppression Device at Rijekavi Fields.	장치를 파괴할 준비를 갖추었습니다. 리에카비 벌판의 신성력 억제 장치로 가세요.
QUEST_LV_0300_20160811_004856	ไปที่ Rijekavi Field เมื่อเตรียม %s เสร็จแล้ว	Go to Rijekavi Fields after preparing %s	%s을 준비한 뒤 리에카비 벌판으로 가기
QUEST_LV_0300_20160811_004857	นักบวช Mattas มาขัดขวางไม่สามารถทำลายอุปกรณ์ได้ ลองคุยกับเขาเพื่อหาวิธี	Monk Mattas is stopping you from destroying the Divine Power Suppression Device. Talk to him and try to find a way to persuade him.	수도사 마타스는 신성력 억제 장치를 파괴하지 못하게 막고 있습니다. 그와 대화하여 설득할 방법을 찾아 보세요.
QUEST_LV_0300_20160811_004858	พา Mattas ไปหา Stella	Take Mattas to Stella	마타스를 스텔라에게 데려다주기
QUEST_LV_0300_20160811_004859	Mattas ไม่เชื่อว่านักบวช Stella จะยังมีชีวิตอยู่ ช่วยพาเขาไปหาเธอ	Mattas does not beleive that Monk Stella is alive. Take him to her.	마타스는 수도사 스텔라가 살아있다는 사실을 믿지 않고 있습니다. 그를 그녀에게 데려다 주세요.
QUEST_LV_0300_20160811_004860	Mattas จะกลับไปรอหลอกล่อ แกนนำ Medea ลองคุยกับ Stella ว่ามีเรื่องอะไรจะทำระหว่างนั้น	Mattas has gone to lure High Officer Medea of the Order. Talk to Stella to see if there is anything else that needs to be done.	마타스는 교단의 간부 메데야를 꾀어내겠다며 돌아갔습니다. 그 사이 다른 할 일이 있는지 스텔라와 대화해 보세요.
QUEST_LV_0300_20160811_004861	Stella กำลังเตรียมจะทำลาย Divine Power Suppression Device ลองคุยกับเธอ	Stella seems to be prepared to destroy the other Divine Power Suppression Devices. Talk to her.	스텔라는 다시 신성력 억제 장치들을 부수려는 것 같습니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004862	ทำลาย Power Suppression ที่อยู่ Rijekavi Field	Destroy the Divine Power Suppression Device at Rijekavi Fields	리에카비 벌판에서 신성력 억제 장치 파괴
QUEST_LV_0300_20160811_004863	Stella ขอร้องให้ไปที่ Rijekavi Field เพื่อช่วยทำลายอุปกรณ์ ไปทำลาย Divine Power Suppression ตามที่เธอต้องการ	Stella has asked you once more to destroy the Device at Rijekavi Fields. Destroy the Divine Power Suppression Device as she requested.	스텔라는 다시금 리에카비 벌판으로 가 장치를 부수어 달라고 요청했습니다. 그녀의 말대로 신성력 억제 장치를 파괴하세요.
QUEST_LV_0300_20160811_004864	ครั้งนี้ก็ทำลายอุปกรณ์เสร็จแล้ว กลับไปหา Stella เพื่อบอกเธอว่าทำสำเร็จแล้ว	You have succeeded once more in destroying the Device. Return to Stella and tell her about your success.	이번에도 장치를 성공적으로 파괴했습니다. 스텔라에게 돌아가 그 사실을 알려 주세요.
QUEST_LV_0300_20160811_004865	ท่าทางของนักบวช Stella ดูเหมือนจะเปลี่ยนแปลงไปเล็กน้อย ก่อนอื่นลองถามเรื่องจะต้องทำยังไงต่อไป	Monk Stella's attitude seems to have changed somewhat. Ask her about what to do next.	기분 탓인지 수도사 스텔라의 태도가 약간 변한 느낌이 듭니다. 우선 그녀에게 다음 할 일을 물어 보세요.
QUEST_LV_0300_20160811_004866	คุยกับนักบวช Mattas แล้วรวบรวม Oasseu Tree Sap	Collect Oasseu Tree Sap after talking to Monk Mattas	수도사 마타스와 대화 후 오아쓰 나무의 수액 수집
QUEST_LV_0300_20160811_004867	Stella ให้ตำรามาบอกว่าไม่ต้องทำลายอุปกรณ์ที่ Krasjia Hill แต่ให้เปลี่ยนเป็นอุปกรณ์ขยายพลังศักดิ์สิทธิ์ เพราะรู้สึกไม่ค่อยดีลองไปปรึกษานักบวช Mattas	Stella gave you a scroll asking you to amplify the Device at Krasjia Hill's instead of destroying it. Discuss this fact with Monk Mattas as this does not feel right.	스텔라는 크라샤 언덕의 장치는 파괴가 아니라 신성력 증폭 장치로 바꾸라며 어느 스크롤을 주었습니다. 무언가 느낌이 좋지 않으니 수도사 마타스와 상의해 보세요.
QUEST_LV_0300_20160811_004868	ใช้ตำรากับอุปกรณ์ที่ Krasjia Hill	Use the scroll on the Device at Krasjia Hills	크라샤 언덕의 장치에 스크롤 사용
QUEST_LV_0300_20160811_004869	Mattas ให้คำแนะนำว่าให้เตรียมพร้อมเผื่อสถานการณ์เลวร้าย ตอนนี้มี Oasseu Tree Sap อยู่แล้ว ลองไปที่ Krasjia Hill แล้วใช้ตำรากับอุปกรณ์ตามที่ Stella บอก	Mattas has warned you to prepare for the worst. Now that you have Oasseu Tree Sap, go to Krasjia Hill and use the scroll on the Device as Stella requested.	마타스는 만일의 사태에 대비를 갖추고 가라고 조언해 주었습니다. 오아쓰 나무의 수액도 챙겼으니 스텔라의 말대로 크라샤 언덕으로 가 장치에 스크롤을 사용해 보세요.
QUEST_LV_0300_20160811_004870	เตรียม Oasseu Tree Sap ไปด้วยหลังจากได้คุยกับนักบวช Mattas  จากนั้นลองตรวจสอบอุปกรณ์ที่อยู่ Krasjia Hill	Prepare Oasseu Tree Sap after discussing with Monk Mattas before going to examine the Device at Krasjia Hill	수도사 마타스와 상의 후 오아쓰 나무의 수액을 준비하여 크라샤 언덕의 장치 조사
QUEST_LV_0300_20160811_004871	ใช้ตำรากับ Divine Power Suppression Device	Use the scroll on the Divine Power Suppression Device	신성력 억제 장치에 스크롤 사용하기
QUEST_LV_0300_20160811_004872	ใช้ตำรากับอุปกรณ์ที่ Krasjia Hill	Use the scroll on the Device at Krasjia Hill	크라샤 언덕의 장치에 스크롤을 사용해 보세요.
QUEST_LV_0300_20160811_004873	จัดการปีศาจที่ถูก Medea เรียกมา	Defeat the Demons summoned by Medea	메데야가 불러낸 마족들 처치
QUEST_LV_0300_20160811_004874	นักบวช Stella คือร่างที่แกนนำ Medea  แปลงมา จัดการปีศาจที่ถูกเรียกมา	High Officer Medea had transformed into Monk Stella. Defeat the summoned demons.	수도사 스텔라는 간부 메데야가 환영으로 변신한 모습이었습니다. 그녀가 불러낸 마족들을 처치하세요.
QUEST_LV_0300_20160811_004875	คุยกับแกนนำ Medea	Talk to High Officer Medea	간부 메데야와 대화
QUEST_LV_0300_20160811_004876	จัดการปีศาจทั้งหมดแล้ว ถามแกนนำ Medea ว่า Stella ตัวจริงอยู่ที่ไหน	You have defeated all of the demons. Ask High Officer Medea where the real Stella is.	모든 마족들을 처치했습니다. 간부 메데야에게 진짜 스텔라는 어디에 있는지 추궁하세요.
QUEST_LV_0300_20160811_004877	จัดการสมุนของแกนนำ Medea	Defeat High Officer Medea's minions	간부 메데야의 부하 처치
QUEST_LV_0300_20160811_004878	แกนนำ Medea ขอยอมแพ้ ก่อนอื่นลองไปคุยกับเธอ	High Officer Medea has suspiciously surrendered without too much of a fuss. Try talking to her.	교단의 간부 메데야는 뭔가 미심쩍게도 순순히 항복을 선언했습니다. 우선 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004879	พาตัว Medea ไปหา Mattas	Take Medea to Mattas	메데야를 마타스에게 끌고 가기
QUEST_LV_0300_20160811_004880	ไม่สามารถปล่อย Medea ไปเฉยๆ ได้ เอาตัวเธอไปหา Mattas  แต่ระวังอย่าให้หนีไปได้	You could not simply leave Medea. Take her to Mattas to place under surveillance. Be careful not to let her fall behind as she may run away.	메데야를 그냥 방치해 둘 수는 없습니다. 그녀를 마타스에게 데려가 감시하도록 하세요. 단, 거리가 멀어지면 도망칠 수 있으니 주의하세요.
QUEST_LV_0300_20160811_004881	ในที่สุดก็พา Medea  มาได้สำเร็จ ลองไปคุยกับMattas ว่าจะตัดสินใจยังไง	You have succeeded in bringing Medea. Talk to Mattas to decide her fate.	메데야를 데려오는 데 성공했습니다. 마타스와 대화하여 그녀의 처분을 결정하세요.
QUEST_LV_0300_20160811_004882	แกนนำ Medea อยู่ภายในการดูแลของนักบวช Mattas ลองคุยกับMattas	High Officer Medea is now under Monk Mattas's surveillance. Talk to Mattas.	간부 메데야는 이제 수도사 마타스의 감시 하에 있습니다. 마타스와 대화해 보세요.
QUEST_LV_0300_20160811_004883	ช่วยนักบวช Stella	Rescue Monk Stella	수도사 스텔라 구출
QUEST_LV_0300_20160811_004884	นักบวช Stella บอกว่าดูจับเอาไว้ที่ Stjeva Intersection รีบไปช่วยเธอ	Monk Stella is being held at the left of Stjeva Intersection. Hurry over there and save her.	수도사 스텔라는 스티에바 사거리 왼쪽 공터에 잡혀 있다고 합니다. 서둘러 그녀를 구출해 주세요.
QUEST_LV_0300_20160811_004885	ช่วย Stella แล้วลองไปถามสถานะดูว่าเป็นยังไง	You have successfully rescued Stella. Ask if she is okay.	스텔라를 무사히 구해내는 데 성공하였습니다. 그녀의 상태는 괜찮은지 물어 보세요.
QUEST_LV_0300_20160811_004886	นักบวช Stella ดูเหมือนจะหาวิธีขังแกนนำ Medea  อยู่ ลองไปคุยกับเธอ	Monk Stella seems to have found a more secure way of restraining High Officer Medea before she left. Talk to her.	수도사 스텔라는 떠나기 전 간부 메데야를 좀 더 확실히 구속할 방법을 찾는 것 같습니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004887	รวบรวมชิ้นส่วนของอุปกรณ์ Divine Power Suppression มา	Collect Divine Power Suppression Device's Fragments	신성력 억제 장치의 파편 수집
QUEST_LV_0300_20160811_004888	Stella บอกว่าอยากจับ Medea ด้วย Magic Circle แต่ว่าพลังยังไม่เพียงพอ ช่วยรวบรวมชิ้นส่วนของรวบรวม Divine Power Suppression ที่ยังพอมีพลังอยู่จากHermit's Tomb, Rijekavi Fields และ Krasjia Hill สามารถรวบรวมมาได้สถานที่ละ 2 ชิ้นส่วน	Stella wishes to restrain Medea with a Magic Circle but says that she does not have enough strength. Collect the Divine Power Suppression Device Fragments which should still have energy from the Hermit's Tomb, Rijekavi Fields and Krasjia Hill. You can find two fragments per location.	스텔라는 마법진으로 메데야를 속박하고자 하지만 힘이 부족하다고 합니다. 아직 힘이 남아 있을 신성력 억제 장치의 파편들을 은자의 무덤, 리에카비 벌판, 크라샤 언덕에서 모아주세요. 파편은 각 장소에서 두 개씩 모을 수 있습니다.
QUEST_LV_0300_20160811_004889	รวบรวมชิ้นส่วนทั้งหมดแล้ว กลับไปหา Stella แล้วเอาชิ้นส่วนให้เธอ	You have collected all of the fragments. Return to Stella and give her the fragments.	모든 파편들을 모았습니다. 스텔라에게 돌아가 파편들을 건네 주세요.
QUEST_LV_0300_20160811_004890	ตรวจสอบ Tombstone ของนักบวชไร้ชื่อ	Examine the Unnamed Monk's Tombstone	무명수도사의 묘비를 조사
QUEST_LV_0300_20160811_004891	พบหลุมศพที่ดูเหมือนจะแตกต่างจากหลุมศพบริเวณนั้น ลองสำรวจดู	You have found a Tombstone that seems to be different from the others. Examine it.	주변의 묘비와는 다른 느낌의 묘비를 발견했습니다. 조사해 보세요.
QUEST_LV_0300_20160811_004892	เจ้าของหลุมศพดูเหมือนต้องการให้ใครซักคนจัดการพวกปีศาจ ฟังคำขอร้องจากคนตาย ช่วยกำจัดพวกปีศาจที่อยู่บริเวณนั้น	It seems as if the Tombstone's owner wished for someone to defeat the demons. Defeat the nearby Demons and fulfill the wishes of the deceased.	묘비의 주인은 누군가 마족들을 처치해 주기를 원했던 것 같습니다. 주변의 마족들을 처치하고 망자의 소원을 들어 주세요.
QUEST_LV_0300_20160811_004893	จัดการพวกปีศาจแล้ว กลับไปที่ Tombstone ลองดูว่ามีอะไรเกิดขึ้นหรือเปล่า	You have defeated enough Demons. Return to the Tombstone and see if anything special has happened.	충분한 수의 마족들을 처치하였습니다. 묘비로 돌아가 특별한 일은 없는지 조사해 보세요.
QUEST_LV_0300_20160811_004894	จัดการปีศาจที่ Oasseu Memorial	Defeat the demons at Oasseu Memorial	오아쓰 기념지의 마족 처치
QUEST_LV_0300_20160811_004895	นักบวช Stella จะมุ่งหน้าไปที่ Maven Abbey ลองไปคุยกับเธอ แล้วเดินทางไปที่วิหาร	Monk Stella is now heading towards Maven Abbey. Talk to her and head to the sbbey.	수도사 스텔라는 이제 메이번 대수도원을 향하려 합니다. 그녀와 대화하고 수도원으로 가세요.
QUEST_LV_0300_20160811_004896	จัดการศัตรูที่อยู่ตรงหน้าประตูวิหาร	Defeat the enemies in front of the abbey	수도원 정문 앞의 적을 소탕
QUEST_LV_0300_20160811_004897	Stella บอกว่าให้ช่วยจัดการศัตรูที่อยู่ตรงหน้าประตูวิหาร จัดการศํตรูทั้งหมดที่อยู่หน้าประตูให้หมดก่อน	Stella has asked you to defeat the enemies in front of the sbbey. Defeat all of the enemies in front of the sbbey one step ahead of Stella.	스텔라는 수도원 정문 앞의 적을 소탕해 달라고 합니다. 한 발 먼저 수도원으로 가 정문 앞의 적을 모두 처치하세요.
QUEST_LV_0300_20160811_004898	สำรวจตรงหน้าประตู	Investigate the area in front of the door	문 앞을 조사
QUEST_LV_0300_20160811_004899	จัดการกับมอนสเตอร์ทั้งหมดแล้ว สำรวจประตูรอให้Stella มาถึง	You have defeated all of the monsters in front of the door. Investigate the door while waiting for Stella to arrive.	정문 앞에 몬스터를 모두 소탕하였습니다. 문을 조사하면서 스텔라가 오기를 기다리세요.
QUEST_LV_0300_20160811_004900	สำรวจประตูรอนักบวช Stella	Wait for Monk Stella while investigating the door.	문을 조사하면서 수도사 스텔라가 오기를 기다리세요.
QUEST_LV_0300_20160811_004901	Stella ได้เปิดประตูด้วยกุญแจของเธอ คุยกับเธอ	Stella has opened the door with her key. Talk to her.	스텔라가 열쇠를 이용해 정문을 열었습니다. 그녀와 대화하세요.
QUEST_LV_0300_20160811_004902	นักบวช Stella อยากจะตรวจสอบว่าข้อมูลที่คุณได้ยินเป็นความจริง คุยกับเธอ	Monk Stella wishes to check if the information you heard is true. Talk to her.	수도사 스텔라는 듣고 온 정보가 사실인지 여부를 확인하고자 합니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004903	ผู้พิทักษ์ Stella ไปที่หอเกียรติยศ	Guard Stella to the Hall of Honor	영광의 홀 앞까지 스텔라 호위
QUEST_LV_0300_20160811_004904	Stella อยากจะตรวจสอบสิ่งกีดขวางด้วยตัวเอง ไปที่สิ่งกีดขวางด้านหน้าของหอเกียรติยศกับเธอ	Stella wishes to check the Barrier herself. Go with her to the barrier in front of the Hall of Honor.	스텔라는 결계를 직접 확인해보겠다고 합니다. 그녀와 함께 영광의 홀을 가로막고 있다는 결계 앞으로 가세요.
QUEST_LV_0300_20160811_004905	หอเกียรติยศถูกกั้นด้วยสิ่งกีดขวาง พูดคุยกับ Stella	The Hall of Honor is blocked by a barrier. Talk to Stella.	듣던대로 영광의 홀은 결계로 가로막혀 있었습니다. 우선 스텔라와 대화해 보세요.
QUEST_LV_0300_20160811_004906	นักบวช Stella ดูเหมือนว่า กำลังคิดวิธีการกำจัดสิ่งกีดขวางอยู่ คุยกับเธอ	Monk Stella seems to be pondering on how to get rid of the barrier. Talk to her.	수도사 스텔라는 결계를 없앨 궁리를 하고 있는 것 같습니다. 그녀와 대화해 보세요.
QUEST_LV_0300_20160811_004907	ค้นหาหนังสือในห้องสมุดกับ Stella	Find a book in the Library with Stella	스텔라와 함께 서고에서 책 찾기
